dataset,model,probe_kind,probe_name,question_hash,run_dir,run_name,seed,subject,target_same_major_hit_rate_available,team_family_diversity,team_family_homogeneity_rate,team_major_family_diversity
mmlu,qwen3.5-plus,same,same_definition_mmlu,ff7632457703,prove_experiments\cleaned_runs\P4_same_definition_qwen35_plus_seed42,P4_same_definition_qwen35_plus_seed42,42,machine_learning,1,0.44064544961534635,1.0,0.0
mmlu,qwen3.5-plus,same,same_definition_mmlu,55fba252c226,prove_experiments\cleaned_runs\P4_same_definition_qwen35_plus_seed42,P4_same_definition_qwen35_plus_seed42,42,high_school_physics,1,0.6887813503092235,0.5071958472373645,0.7163897000992148
mmlu,qwen3.5-plus,same,same_definition_mmlu,1344eb3e8338,prove_experiments\cleaned_runs\P4_same_definition_qwen35_plus_seed42,P4_same_definition_qwen35_plus_seed42,42,prehistory,1,0.4731106046075888,0.8329113924050633,0.0
mmlu,qwen3.5-plus,same,same_definition_mmlu,e668c65c8a2a,prove_experiments\cleaned_runs\P4_same_definition_qwen35_plus_seed42,P4_same_definition_qwen35_plus_seed42,42,high_school_european_history,1,0.3463392121887338,0.9772151898734176,0.0
mmlu,qwen3.5-plus,same,same_definition_mmlu,b52740641844,prove_experiments\cleaned_runs\P4_same_definition_qwen35_plus_seed42,P4_same_definition_qwen35_plus_seed42,42,high_school_macroeconomics,1,0.0,1.0,0.0
mmlu,qwen3.5-plus,same,same_definition_mmlu,8c99aeac3800,prove_experiments\cleaned_runs\P4_same_definition_qwen35_plus_seed42,P4_same_definition_qwen35_plus_seed42,42,high_school_world_history,1,0.43003852286413985,0.9282111559418693,0.6800770457282798
mmlu,qwen3.5-plus,same,same_definition_mmlu,08c78c1b66a0,prove_experiments\cleaned_runs\P4_same_definition_qwen35_plus_seed42,P4_same_definition_qwen35_plus_seed42,42,high_school_mathematics,1,0.44064544961534635,1.0,0.0
mmlu,qwen3.5-plus,same,same_definition_mmlu,98cc20f41460,prove_experiments\cleaned_runs\P4_same_definition_qwen35_plus_seed42,P4_same_definition_qwen35_plus_seed42,42,moral_disputes,1,0.716375529930808,0.5760195050287221,0.9814538950336537
mmlu,qwen3.5-plus,same,same_definition_mmlu,62df9b0878f8,prove_experiments\cleaned_runs\P4_same_definition_qwen35_plus_seed42,P4_same_definition_qwen35_plus_seed42,42,human_aging,1,0.2646804326436821,0.9737948294722724,0.0
mmlu,qwen3.5-plus,same,same_definition_mmlu,2e1a38ef5c8d,prove_experiments\cleaned_runs\P4_same_definition_qwen35_plus_seed42,P4_same_definition_qwen35_plus_seed42,42,high_school_microeconomics,1,0.5852814604057556,0.7335972969077771,0.5842388116428562
mmlu,qwen3.5-plus,same,same_definition_mmlu,6b1eb1e617dc,prove_experiments\cleaned_runs\P4_same_definition_qwen35_plus_seed42,P4_same_definition_qwen35_plus_seed42,42,medical_genetics,1,0.44795337422092435,0.7860759493670886,0.0
mmlu,qwen3.5-plus,same,same_definition_mmlu,ae62d92fd751,prove_experiments\cleaned_runs\P4_same_definition_qwen35_plus_seed42,P4_same_definition_qwen35_plus_seed42,42,business_ethics,1,0.39194215248163017,0.9063291139240505,2.220446049250313e-16
mmlu,qwen3.5-plus,same,same_definition_mmlu,71a57db45dbf,prove_experiments\cleaned_runs\P4_same_definition_qwen35_plus_seed42,P4_same_definition_qwen35_plus_seed42,42,marketing,1,0.4341692853517322,0.7757014753509555,0.0
mmlu,qwen3.5-plus,same,same_definition_mmlu,a65051ae94fb,prove_experiments\cleaned_runs\P4_same_definition_qwen35_plus_seed42,P4_same_definition_qwen35_plus_seed42,42,computer_security,1,0.3247323926339564,0.8895508071061174,0.0
mmlu,qwen3.5-plus,same,same_definition_mmlu,f1bafee3f8af,prove_experiments\cleaned_runs\P4_same_definition_qwen35_plus_seed42,P4_same_definition_qwen35_plus_seed42,42,world_religions,1,0.6499723252658198,0.6643768192676887,0.9580420222262997
mmlu,qwen3.5-plus,same,same_definition_mmlu,2d6dfe40fd5d,prove_experiments\cleaned_runs\P4_same_definition_qwen35_plus_seed42,P4_same_definition_qwen35_plus_seed42,42,high_school_european_history,1,0.5766994713893735,0.5695050636709704,0.8554508105601307
mmlu,qwen3.5-plus,same,same_definition_mmlu,710756be0535,prove_experiments\cleaned_runs\P4_same_definition_qwen35_plus_seed42,P4_same_definition_qwen35_plus_seed42,42,professional_medicine,1,0.3960824641439936,0.561805722961365,0.7921649282879872
mmlu,qwen3.5-plus,same,same_definition_mmlu,4086ecd71425,prove_experiments\cleaned_runs\P4_same_definition_qwen35_plus_seed42,P4_same_definition_qwen35_plus_seed42,42,high_school_statistics,1,0.41604573845553194,0.9063291139240507,0.0
mmlu,qwen3.5-plus,same,same_definition_mmlu,1163ebe8b743,prove_experiments\cleaned_runs\P4_same_definition_qwen35_plus_seed42,P4_same_definition_qwen35_plus_seed42,42,college_biology,1,0.5489346638484507,0.9689655172413794,0.8812908992306927
mmlu,qwen3.5-plus,same,same_definition_mmlu,7271c22f591a,prove_experiments\cleaned_runs\P4_same_definition_qwen35_plus_seed42,P4_same_definition_qwen35_plus_seed42,42,high_school_world_history,1,0.44064544961534635,1.0,0.8812908992306927
mmlu,qwen3.5-plus,same,same_definition_mmlu,237cf3345f62,prove_experiments\cleaned_runs\P4_same_definition_qwen35_plus_seed42,P4_same_definition_qwen35_plus_seed42,42,security_studies,1,0.2646804326436821,0.9737948294722724,0.0
mmlu,qwen3.5-plus,same,same_definition_mmlu,eb4a8d4679f1,prove_experiments\cleaned_runs\P4_same_definition_qwen35_plus_seed42,P4_same_definition_qwen35_plus_seed42,42,anatomy,1,0.7020537256935432,0.3912649431574241,0.9709505944546688
mmlu,qwen3.5-plus,same,same_definition_mmlu,1f3467b893e8,prove_experiments\cleaned_runs\P4_same_definition_qwen35_plus_seed42,P4_same_definition_qwen35_plus_seed42,42,electrical_engineering,1,0.0,1.0,0.0
mmlu,qwen3.5-plus,same,same_definition_mmlu,40a7b21be7a8,prove_experiments\cleaned_runs\P4_same_definition_qwen35_plus_seed42,P4_same_definition_qwen35_plus_seed42,42,college_chemistry,1,0.0,1.0,0.0
mmlu,qwen3.5-plus,same,same_definition_mmlu,a8035d6baa18,prove_experiments\cleaned_runs\P4_same_definition_qwen35_plus_seed42,P4_same_definition_qwen35_plus_seed42,42,high_school_physics,1,0.7453948860976181,0.5250050371599373,0.9580420222262997
mmlu,deepseek-chat,same,same_elimination_mmlu,de566530eac3,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,international_law,1,0.37407101812369936,0.7189517391155461,0.0
mmlu,deepseek-chat,same,same_elimination_mmlu,237e5cab91d3,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,college_chemistry,1,0.9372222272898199,0.3,0.9709505944546688
mmlu,deepseek-chat,same,same_elimination_mmlu,bab7e93c939f,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,security_studies,1,0.6594168940368601,0.7506859045027138,0.584238811642856
mmlu,deepseek-chat,same,same_elimination_mmlu,9fa057383e15,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,high_school_european_history,1,0.6285703814663042,0.5193921406805746,0.7219280948873623
mmlu,deepseek-chat,same,same_elimination_mmlu,72ec25d9df6f,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,college_medicine,1,0.0,1.0,0.0
mmlu,deepseek-chat,same,same_elimination_mmlu,daaf2e0aa6f2,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,global_facts,1,0.3122304246328794,0.9654412787199114,2.220446049250313e-16
mmlu,deepseek-chat,same,same_elimination_mmlu,b97dc80f265a,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,high_school_geography,1,0.4854752972273344,0.4,0.9709505944546688
mmlu,deepseek-chat,same,same_elimination_mmlu,11f7bfe474b4,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,abstract_algebra,1,0.6594168940368601,0.6930161778357686,0.584238811642856
mmlu,deepseek-chat,same,same_elimination_mmlu,f4f8b1d07bd4,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,electrical_engineering,1,0.44064544961534635,1.0,0.0
mmlu,deepseek-chat,same,same_elimination_mmlu,6e81d90019ee,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,formal_logic,1,0.0,1.0,0.0
mmlu,deepseek-chat,same,same_elimination_mmlu,d1ea00cab364,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,miscellaneous,1,0.44064544961534635,1.0,0.0
mmlu,deepseek-chat,same,same_elimination_mmlu,aea67609c697,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,college_physics,1,0.7134804071359583,0.6,0.7219280948873623
mmlu,deepseek-chat,same,same_elimination_mmlu,72d800127956,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,elementary_mathematics,1,0.2646804326436821,0.9514870180108346,0.5293608652873641
mmlu,deepseek-chat,same,same_elimination_mmlu,896e76701411,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,high_school_macroeconomics,1,0.6132238455646993,0.6150385048443259,0.8554508105601307
mmlu,deepseek-chat,same,same_elimination_mmlu,70abc09af563,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,medical_genetics,1,0.39507179193148745,0.38382900600361153,0.7901435838629749
mmlu,deepseek-chat,same,same_elimination_mmlu,3799a0c4c40e,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,philosophy,1,0.3465146296266553,0.8783825586760745,0.0
mmlu,deepseek-chat,same,same_elimination_mmlu,0d434c2f3f4e,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,college_mathematics,1,0.3246804326436822,0.9505410347014699,0.32744491915447616
mmlu,deepseek-chat,same,same_elimination_mmlu,94c6b3e7fb22,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,anatomy,1,0.5260200082797719,0.3059886978422459,0.8129875863792169
mmlu,deepseek-chat,same,same_elimination_mmlu,a5f0d2465748,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,us_foreign_policy,1,0.3699065678315961,0.9658227848101266,0.0
mmlu,deepseek-chat,same,same_elimination_mmlu,5827943ef2b2,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,logical_fallacies,1,0.51468866509428,0.5868974147361362,0.7219280948873623
mmlu,deepseek-chat,same,same_elimination_mmlu,df0e7d3fed0d,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,computer_security,1,0.4133731862463089,0.6151354388633341,0.8267463724926178
mmlu,deepseek-chat,same,same_elimination_mmlu,4a047718039c,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,jurisprudence,1,0.2646804326436821,0.9737948294722724,0.0
mmlu,deepseek-chat,same,same_elimination_mmlu,66cb33382134,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,high_school_statistics,1,0.7666401210470786,0.18656076298761357,0.8687374713958139
mmlu,deepseek-chat,same,same_elimination_mmlu,2985ffe3f94f,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,virology,1,0.8567224254331329,0.42249802367417555,0.9248187049730301
mmlu,deepseek-chat,same,same_elimination_mmlu,feb65f13f8e6,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,high_school_microeconomics,1,0.44064544961534635,1.0,0.0
mmlu,deepseek-chat,same,same_elimination_mmlu,a63408590859,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,conceptual_physics,1,0.41604573845553194,0.9063291139240507,0.0
mmlu,deepseek-chat,same,same_elimination_mmlu,9988718b5a7a,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,high_school_psychology,1,0.39752013969226113,0.9825298863148483,0.0
mmlu,deepseek-chat,same,same_elimination_mmlu,2ff0314a4b2b,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,sociology,1,0.44064544961534635,1.0,0.0
mmlu,deepseek-chat,same,same_elimination_mmlu,44087b92bed9,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,high_school_geography,1,0.7248584964561476,0.4643956567176157,0.7219280948873623
mmlu,deepseek-chat,same,same_elimination_mmlu,4b74f9bb8790,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,elementary_mathematics,1,0.0,1.0,0.0
mmlu,deepseek-chat,same,same_elimination_mmlu,99b34d293fce,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,astronomy,1,0.3463392121887338,0.9772151898734178,0.0
mmlu,deepseek-chat,same,same_elimination_mmlu,20896e21f6d8,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,moral_scenarios,1,0.5133991133906279,0.5990193710743827,0.8320914769110639
mmlu,deepseek-chat,same,same_elimination_mmlu,82e534086949,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,high_school_psychology,1,0.44064544961534635,1.0,0.0
mmlu,deepseek-chat,same,same_elimination_mmlu,bed28dd4409d,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,college_medicine,1,0.34003852286413994,0.9737948294722724,0.0
mmlu,deepseek-chat,same,same_elimination_mmlu,c2d812e5a35d,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,high_school_computer_science,1,0.34003852286413994,0.9737948294722722,0.0
mmlu,deepseek-chat,same,same_elimination_mmlu,e6f6ef41f241,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,high_school_mathematics,1,0.32468043264368207,0.9437283973211794,0.5293608652873641
mmlu,deepseek-chat,same,same_elimination_mmlu,4287ffc2abab,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,business_ethics,1,0.49314518746238817,0.6312719752315059,0.0
mmlu,deepseek-chat,same,same_elimination_mmlu,a8ec159ddb55,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,college_computer_science,1,0.4854752972273344,0.4,0.9709505944546688
mmlu,deepseek-chat,same,same_elimination_mmlu,557a0c8a62f6,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,electrical_engineering,1,0.6590886778228116,0.5772151898734177,0.7219280948873623
mmlu,deepseek-chat,same,same_elimination_mmlu,2e76aaa7f5bf,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,philosophy,1,0.6074433581706145,0.39563247157871206,0.9709505944546688
mmlu,deepseek-chat,same,same_elimination_mmlu,a5e382570629,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,jurisprudence,1,0.6686411790488868,0.5868974147361361,0.7219280948873625
mmlu,deepseek-chat,same,same_elimination_mmlu,b084de2ef60f,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,conceptual_physics,1,0.9240361911511329,0.5364173410784078,0.9895875212220557
mmlu,deepseek-chat,same,same_elimination_mmlu,03c44704cc48,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,management,1,0.44064544961534635,1.0,0.0
mmlu,deepseek-chat,same,same_elimination_mmlu,3a5320d3e422,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,jurisprudence,1,0.51468866509428,0.5868974147361362,0.7219280948873623
mmlu,deepseek-chat,same,same_elimination_mmlu,1e89b7735a6e,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,high_school_biology,1,0.5239527663559886,0.3831794461592299,0.7665081765584086
mmlu,deepseek-chat,same,same_elimination_mmlu,3ec5787946d0,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,formal_logic,1,0.610229752576579,0.5516004438396653,0.7632990295417241
mmlu,deepseek-chat,same,same_elimination_mmlu,fadab7af0bf6,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,college_biology,1,0.4100868790082308,0.9101265822784811,0.0
mmlu,deepseek-chat,same,same_elimination_mmlu,dc85d6955e92,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,elementary_mathematics,1,0.6567402035679792,0.1,0.9609640474436812
mmlu,deepseek-chat,same,same_elimination_mmlu,e83a88d607f5,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,abstract_algebra,1,0.6967366197525637,0.49177215189873413,0.7219280948873625
mmlu,deepseek-chat,same,same_elimination_mmlu,09cc73b6defa,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,formal_logic,1,0.6879044078422032,0.40770369448221794,0.7111646997652499
mmlu,deepseek-chat,same,same_elimination_mmlu,0e02e902b5c2,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,high_school_physics,1,0.5862880387835465,0.927400665759498,0.5293608652873641
mmlu,deepseek-chat,same,same_elimination_mmlu,ae156bbb57f7,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,sociology,1,0.7119402932428719,0.6709000996990974,0.9895875212220557
mmlu,deepseek-chat,same,same_elimination_mmlu,61575c238849,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,management,1,0.6261739753041188,0.3912649431574241,0.9709505944546688
mmlu,deepseek-chat,same,same_elimination_mmlu,7df68c8b1641,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,high_school_government_and_politics,1,0.44909313736675044,0.6,0.7219280948873623
mmlu,deepseek-chat,same,same_elimination_mmlu,d448d01be0a9,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,professional_psychology,1,0.6049001693302414,0.5825298863148481,0.7219280948873623
mmlu,deepseek-chat,same,same_elimination_mmlu,3ad581d1f287,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,professional_accounting,1,0.2833462224894365,0.6,0.566692444978873
